src,id,k,sStar,wtU,wtV,lenU,lenV
ctrnact,ctrnact-07_346-3g4_4e_4k_5c-1,7,12,3,12,3.000000,10.632618
ctrnact,ctrnact-07_346-3g_4d_4e2_4k_5c_6f-1,7,9,3,9,3.000000,7.928203
ctrnact,ctrnact-07_346-3g_4e2_4k2_5c2-7,7,10,3,10,3.000000,8.928203
ctrnact,ctrnact-07_346-3g_4e2_4k_5b_5c_6i-1,7,10,3,10,3.000000,8.921236
ctrnact,ctrnact-07_346-3g_4e2_4k_5b_5c_6i-5,7,10,3,10,3.000000,8.921236
ctrnact,ctrnact-07_346-3g_4e_4k2_5a_5c2-1,7,9,3,9,3.000000,8.200531
ctrnact,ctrnact-07_346-4d2_4h_4k2_4m_5e-1,7,6,5,6,4.464102,5.353527
ctrnact,ctrnact-07_346-4d2_4j_4k2_5d2-1,7,14,2,14,2.000000,12.660254
ctrnact,ctrnact-07_346-4d2_4k2_4u_5e_6a-1,7,9,9,9,8.196152,8.196152
ctrnact,ctrnact-07_346-4d2_4k2_5e2_6a-1,7,8,8,8,7.732051,7.732051
ctrnact,ctrnact-07_346-4d2_4k_4s_5c_5e_6a-1,7,8,8,8,7.196152,7.196152
ctrnact,ctrnact-07_346-4d_4e2_4h3_4k-1,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4d_4e2_4h3_4k-2,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4d_4e_4f_4h2_4k2-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4e_4f_4h2_4k2-2,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4e_4f_4h2_4k2-5,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4e_4f_4h2_4k2-7,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4e_4h2_4k_4r_4u-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4e_4h2_4k_4s_4u-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4d_4e_4h2_4k_4u2-1,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4e_4h2_4k_4u2-2,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4e_4h2_4k_5d_6i-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4d_4e_4h2_5b_5c2-1,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4d_4e_4h2_5b_5c2-5,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4d_4e_4h3_4j_4k-1,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4d_4e_4h3_4j_4k-10,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4d_4e_4h3_4j_4k-2,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4d_4e_4h3_4j_4k-9,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4d_4f_4h2_4j_4k2-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4f_4h2_4j_4k2-2,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4f_4h2_4j_4k2-5,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4f_4h2_4j_4k2-7,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4d_4f_4h_4k2_4u2-1,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4d_4f_4h_4k2_4u2-2,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4d_4g_4h2_4k2_4u-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4g_4h2_4k2_4u-3,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4h2_4j_4k_4r_4u-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4h2_4j_4k_4s_4u-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4d_4h2_4j_4k_4u2-1,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4h2_4j_4k_4u2-2,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4h2_4j_4k_5d_6i-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4d_4h2_4j_5b_5c2-1,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4d_4h2_4j_5b_5c2-5,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4d_4h2_4k2_5b_6i-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4d_4h2_4k2_5b_6i-3,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4d_4h2_4k3_4r-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4h2_4k3_4r-3,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4d_4h2_4k3_4s-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4s-3,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-1,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-10,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-13,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-14,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-2,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-5,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-6,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4d_4h2_4k3_4u-9,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4d_4h3_4j2_4k-1,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4d_4h3_4j2_4k-2,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4d_4h_4k_4r_4u3-1,7,12,2,12,2.000000,11.507633
ctrnact,ctrnact-07_346-4d_4h_4k_4s_4u3-1,7,12,2,12,2.000000,11.464102
ctrnact,ctrnact-07_346-4d_4h_4k_4s_5c2_5d-1,7,10,2,10,2.000000,9.250363
ctrnact,ctrnact-07_346-4d_4h_4k_4u2_5d_6i-1,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4d_4h_4k_4u4-1,7,13,2,13,2.000000,12.504152
ctrnact,ctrnact-07_346-4d_4h_4k_4u4-2,7,13,2,13,2.000000,12.464102
ctrnact,ctrnact-07_346-4d_4h_4k_4u_5c2_5d-1,7,11,2,11,2.000000,10.245073
ctrnact,ctrnact-07_346-4d_4h_4k_4u_5c2_5d-3,7,11,2,11,2.000000,10.196152
ctrnact,ctrnact-07_346-4d_4h_4k_4u_5d_6f2-1,7,10,2,10,2.000000,9.196152
ctrnact,ctrnact-07_346-4d_4h_4k_5d2_6i2-1,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4d_4h_4k_5d2_6i2-2,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4d_4h_4k_5d_6g_6i2-1,7,10,2,10,2.000000,8.984031
ctrnact,ctrnact-07_346-4d_4h_4k_5d_6h_6i2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4d_4h_4p2_5b_5c2-1,7,8,2,8,2.000000,7.196152
ctrnact,ctrnact-07_346-4d_4h_4r_5b_5d_6i2-1,7,10,2,10,2.000000,8.984031
ctrnact,ctrnact-07_346-4d_4h_4s2_5b_5c2-1,7,9,2,9,2.000000,8.256931
ctrnact,ctrnact-07_346-4d_4h_4s2_5b_5c2-3,7,9,2,9,2.000000,8.196152
ctrnact,ctrnact-07_346-4d_4h_4s_5b_5d_6i2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4d_4h_4u_5b_5d_6i2-1,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4d_4h_4u_5b_5d_6i2-2,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4d_4k2_4l_4m_5e2-1,7,5,5,5,4.464102,4.732051
ctrnact,ctrnact-07_346-4d_4k3_4l_4u_5e-1,7,5,5,5,4.836559,4.836559
ctrnact,ctrnact-07_346-4d_4k_4m_4r_5c_5d_5e-1,7,5,5,5,4.625182,4.625182
ctrnact,ctrnact-07_346-4d_4k_4p_4s_5b_5c_6f-1,7,6,3,6,3.000000,5.464102
ctrnact,ctrnact-07_346-4d_4k_4s_4u_5b_5c_6f-1,7,7,3,7,3.000000,6.464102
ctrnact,ctrnact-07_346-4d_4k_4u_5b_5d_6h_6i-1,7,6,4,6,4.000000,5.818626
ctrnact,ctrnact-07_346-4d_4k_5a_5b2_5c_5d-1,7,5,5,5,4.464102,5.000000
ctrnact,ctrnact-07_346-4d_4k_5b_5c2_5d_6f-1,7,7,3,7,3.000000,6.505421
ctrnact,ctrnact-07_346-4d_4k_5b_5d_5e_5f_6h-1,7,6,5,6,4.464102,5.353527
ctrnact,ctrnact-07_346-4d_5b2_5c_5d_6f_6i-1,7,7,3,7,3.000000,6.196152
ctrnact,ctrnact-07_346-4e2_4f_4h2_4k_4r-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e2_4f_4h2_4k_4s-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e2_4f_4h2_4k_4u-1,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e2_4f_4h2_4k_4u-2,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e2_4g_4h3_4k-1,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4e2_4g_4h3_4k-2,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4e2_4h3_4k2-66,7,14,2,14,2.000000,12.432587
ctrnact,ctrnact-07_346-4e2_4h_4j_4k2_5c-1,7,6,5,6,5.000000,5.887296
ctrnact,ctrnact-07_346-4e2_4k2_4r_4u_5d-1,7,10,3,10,3.000000,9.196152
ctrnact,ctrnact-07_346-4e2_4k2_4r_4u_5d-7,7,5,3,5,3.000000,4.625182
ctrnact,ctrnact-07_346-4e2_4k_5b_5d2_6i-1,7,6,5,6,4.464102,6.000000
ctrnact,ctrnact-07_346-4e2_4k_5b_5d2_6i-5,7,6,6,6,5.378495,5.378495
ctrnact,ctrnact-07_346-4e3_4k_5a_5c_6i-1,7,9,3,9,3.000000,7.928203
ctrnact,ctrnact-07_346-4e4_4k_5c_6i-1,7,10,3,10,3.000000,8.921236
ctrnact,ctrnact-07_346-4e_4f2_4h_4k2_4u-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4e_4f2_4h_4k2_4u-2,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4e_4f_4g_4h2_4k2-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4g_4h2_4k2-13,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4g_4h2_4k2-14,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4g_4h2_4k2-3,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4r-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4r-7,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4s-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4s-7,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4u-1,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4u-13,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4u-14,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4j_4k_4u-2,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-1,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-2,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-25,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-26,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-27,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-28,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-5,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4f_4h2_4k3-6,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4f_4h_4k_4r_4u2-1,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4e_4f_4h_4k_4s_4u2-1,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4e_4f_4h_4k_4u3-1,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4e_4f_4h_4k_4u3-2,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4e_4f_4h_4k_4u_5d_6i-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4e_4f_4h_4k_5c2_5d-1,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4e_4f_4h_4k_5c2_5d-5,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4e_4f_4h_4k_5d_6f2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4e_4f_4h_4s_5b_5c2-1,7,10,2,10,2.000000,8.984031
ctrnact,ctrnact-07_346-4e_4f_4h_5b_5d_6i2-1,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4e_4f_4h_5b_5d_6i2-2,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4e_4g_4h2_4k_4r_4u-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4e_4g_4h2_4k_4s_4u-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4e_4g_4h2_4k_4u2-1,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4e_4g_4h2_4k_4u2-2,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4e_4g_4h2_4k_5d_6i-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4g_4h2_5b_5c2-1,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4e_4g_4h2_5b_5c2-9,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4e_4g_4h3_4j_4k-1,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4e_4g_4h3_4j_4k-10,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4e_4g_4h3_4j_4k-2,7,13,2,13,2.000000,11.436110
ctrnact,ctrnact-07_346-4e_4g_4h3_4j_4k-9,7,13,2,13,2.000000,11.392305
ctrnact,ctrnact-07_346-4e_4g_4k_5b2_5d_6i-1,7,7,4,7,4.000000,6.196152
ctrnact,ctrnact-07_346-4e_4g_4k_5b2_5d_6i-3,7,7,4,7,4.000000,6.510937
ctrnact,ctrnact-07_346-4e_4h2_4k2_4r_4s-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4e_4h2_4k2_4r_4u-1,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4r_4u-2,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4e_4h2_4k2_4r_4u-3,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4r_4u-4,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4e_4h2_4k2_4s_4u-1,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4e_4h2_4k2_4s_4u-2,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4s_4u-3,7,13,2,13,2.000000,11.970047
ctrnact,ctrnact-07_346-4e_4h2_4k2_4s_4u-4,7,13,2,13,2.000000,11.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4u2-17,7,14,2,14,2.000000,12.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4u2-18,7,14,2,14,2.000000,12.966821
ctrnact,ctrnact-07_346-4e_4h2_4k2_4u2-19,7,14,2,14,2.000000,12.966821
ctrnact,ctrnact-07_346-4e_4h2_4k2_4u2-20,7,14,2,14,2.000000,12.928203
ctrnact,ctrnact-07_346-4e_4h2_4k2_4u2-26,7,14,2,14,2.000000,12.966821
ctrnact,ctrnact-07_346-4e_4h2_4k2_5d_6i-1,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4h2_4k2_5d_6i-2,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4h2_4k_4r_5b_6i-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4h2_4k_4s_5b_6i-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4h2_4k_4u_5b_6i-1,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4e_4h2_4k_4u_5b_6i-2,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_5c2-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_5c2-17,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_5c2-18,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_5c2-2,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_6f2-1,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4e_4h2_4k_5b_6f2-2,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-1,7,7,2,7,2.000000,6.196152
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-2,7,7,2,7,2.000000,6.276329
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-33,7,14,2,14,2.000000,12.392305
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-34,7,14,2,14,2.000000,12.432587
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-35,7,14,2,14,2.000000,12.432587
ctrnact,ctrnact-07_346-4e_4h3_4j_4k2-36,7,14,2,14,2.000000,12.392305
ctrnact,ctrnact-07_346-4e_4h_4k2_5b_5c_5d-1,7,6,6,6,5.019577,5.019577
ctrnact,ctrnact-07_346-4e_4i_4k_5b2_5d_6i-1,7,7,4,7,4.000000,6.510937
ctrnact,ctrnact-07_346-4e_4i_4k_5b2_5d_6i-5,7,7,4,7,4.000000,6.196152
ctrnact,ctrnact-07_346-4e_4j_4k2_5a_5b_6f-1,7,7,4,7,4.000000,6.510937
ctrnact,ctrnact-07_346-4e_4j_4k2_5a_5b_6f-3,7,7,4,7,4.000000,6.196152
ctrnact,ctrnact-07_346-4e_4k2_4l_5a_5d_5e-1,7,10,10,10,8.928203,8.928203
ctrnact,ctrnact-07_346-4e_4k2_5a_5d_5e2-1,7,5,5,5,4.891646,4.891646
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-1,7,4,4,4,3.898224,4.000000
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-11,7,8,4,8,4.000000,7.196152
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-2,7,8,4,8,4.000000,7.196152
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-3,7,4,4,4,3.632651,4.000000
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-7,7,4,4,4,3.632651,4.000000
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d2-8,7,4,4,4,3.898224,4.000000
ctrnact,ctrnact-07_346-4e_4k2_5b2_5d_6g-1,7,5,3,5,3.000000,4.574735
ctrnact,ctrnact-07_346-4e_4k_4l_4m_5a_5d_5e-1,7,10,10,10,8.928203,8.928203
ctrnact,ctrnact-07_346-4e_4k_4p_4s2_4u_5c-1,7,7,3,7,3.000000,6.766433
ctrnact,ctrnact-07_346-4e_4k_4s2_4u2_5c-1,7,8,3,8,3.000000,7.744725
ctrnact,ctrnact-07_346-4e_4k_4s_4u_5c2_5d-1,7,8,3,8,3.000000,7.464102
ctrnact,ctrnact-07_346-4e_4k_5b3_5c_5d-1,7,6,5,6,5.000000,5.887296
ctrnact,ctrnact-07_346-4e_4k_5c2_5d_6f_6h-1,7,7,3,7,3.000000,6.505421
ctrnact,ctrnact-07_346-4e_4k_5c2_5d_6i_6j-1,7,8,3,8,3.000000,7.196152
ctrnact,ctrnact-07_346-4e_4k_5c3_5d2-1,7,8,3,8,3.000000,7.482029
ctrnact,ctrnact-07_346-4e_4p_4s_5b_5c_5d_6i-1,7,7,3,7,3.000000,6.505421
ctrnact,ctrnact-07_346-4e_4s_4u_5b_5c_5d_6i-1,7,8,3,8,3.000000,7.482029
ctrnact,ctrnact-07_346-4e_5b_5c2_5d2_6i-1,7,8,3,8,3.000000,7.196152
ctrnact,ctrnact-07_346-4e_5b_5c_5d_6i2_6j-1,7,8,3,8,3.000000,7.219720
ctrnact,ctrnact-07_346-4f2_4h_4j_4k2_4u-1,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4f2_4h_4j_4k2_4u-2,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4f2_4h_4k4-4,7,12,2,12,2.000000,10.928203
ctrnact,ctrnact-07_346-4f2_4k_5b_5d_6i2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4f2_4k_5b_5d_6i2-2,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4f_4g_4h2_4j_4k2-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4f_4g_4h2_4j_4k2-13,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4f_4g_4h2_4j_4k2-3,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4f_4g_4h2_4j_4k2-9,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4f_4g_4h_4k2_4u2-1,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4g_4h_4k2_4u2-3,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4h2_4j2_4k_4r-1,7,12,2,12,2.000000,10.707055
ctrnact,ctrnact-07_346-4f_4h2_4j2_4k_4s-1,7,12,2,12,2.000000,10.660254
ctrnact,ctrnact-07_346-4f_4h2_4j2_4k_4u-1,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4f_4h2_4j2_4k_4u-2,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-1,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-17,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-18,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-2,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-25,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-26,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-5,7,13,2,13,2.000000,11.703056
ctrnact,ctrnact-07_346-4f_4h2_4j_4k3-6,7,13,2,13,2.000000,11.660254
ctrnact,ctrnact-07_346-4f_4h_4j_4k_4r_4u2-1,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4h_4j_4k_4s_4u2-1,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4f_4h_4j_4k_4u3-1,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4f_4h_4j_4k_4u3-2,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4f_4h_4j_4k_4u_5d_6i-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4f_4h_4j_4k_5c2_5d-1,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4f_4h_4j_4k_5c2_5d-3,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4f_4h_4j_4k_5d_6f2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4f_4h_4j_4s_5b_5c2-1,7,10,2,10,2.000000,8.984031
ctrnact,ctrnact-07_346-4f_4h_4j_5b_5d_6i2-1,7,11,2,11,2.000000,9.711875
ctrnact,ctrnact-07_346-4f_4h_4j_5b_5d_6i2-2,7,11,2,11,2.000000,9.660254
ctrnact,ctrnact-07_346-4f_4h_4k2_4u_5b_6i-1,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4f_4h_4k2_4u_5b_6i-3,7,12,2,12,2.000000,10.973861
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_5c2-1,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_5c2-3,7,11,2,11,2.000000,9.978438
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_5c2-5,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_5c2-7,7,11,2,11,2.000000,9.928203
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_6f2-1,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4f_4h_4k2_5b_6f2-3,7,10,2,10,2.000000,8.928203
ctrnact,ctrnact-07_346-4f_4h_4k3_4r_4u-1,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4h_4k3_4r_4u-3,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4h_4k3_4r_4u-7,7,12,2,12,2.000000,11.240722
ctrnact,ctrnact-07_346-4f_4h_4k3_4s_4u-1,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4s_4u-3,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4s_4u-5,7,12,2,12,2.000000,11.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-1,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-10,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-13,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-14,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-17,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-18,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-2,7,13,2,13,2.000000,12.196152
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-21,7,13,2,13,2.000000,12.237080
ctrnact,ctrnact-07_346-4f_4h_4k3_4u2-22,7,13,2,13,2.000000,12.196152
