id,k,weight
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-229,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-230,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-231,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-232,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-5,10,9
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-6,10,9
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-65,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-66,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-69,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-70,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-73,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-74,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-77,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-78,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-81,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-82,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-85,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-86,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-89,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-90,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-93,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-94,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-97,10,18
ctrnact-10_346-4h2_4k3_4u_5b_5d_6i2-98,10,18
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-1,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-10,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-13,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-14,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-3,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-5,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-7,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6g_6i2-9,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-1,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-10,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-13,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-14,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-3,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-5,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-7,10,17
ctrnact-10_346-4h2_4k3_4u_5b_6h_6i2-9,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-1,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-2,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-33,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-34,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-37,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-38,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-5,10,17
ctrnact-10_346-4h2_4k3_5b_5c2_5d_6i-6,10,17
ctrnact-10_346-4h2_4k3_5b_5d_6f2_6i-1,10,16
ctrnact-10_346-4h2_4k3_5b_5d_6f2_6i-2,10,16
ctrnact-10_346-4h2_4k3_5b_5d_6f2_6i-5,10,16
ctrnact-10_346-4h2_4k3_5b_5d_6f2_6i-6,10,16
ctrnact-10_346-4h2_4k3_5b_6i3_6j-1,10,17
ctrnact-10_346-4h2_4k3_5b_6i3_6j-3,10,17
ctrnact-10_346-4h2_4k3_5b_6i3_6j-5,10,17
ctrnact-10_346-4h2_4k3_5b_6i3_6j-7,10,17
ctrnact-10_346-4h2_4k4_4r2_4u2-1,10,18
ctrnact-10_346-4h2_4k4_4r2_4u2-17,10,18
ctrnact-10_346-4h2_4k4_4r2_4u2-19,10,18
ctrnact-10_346-4h2_4k4_4r2_4u2-7,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-1,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-13,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-14,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-15,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-2,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-29,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-3,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-31,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-33,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-35,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-41,10,18
ctrnact-10_346-4h2_4k4_4r_4s_4u2-43,10,18
ctrnact-10_346-4h2_4k4_4r_4u3-1,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-105,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-106,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-109,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-11,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-110,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-113,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-114,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-117,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-118,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-13,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-15,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-17,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-19,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-21,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-225,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-227,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-23,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-233,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-235,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-25,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-27,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-29,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-3,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-31,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-35,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-36,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-37,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-38,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-39,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-40,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-5,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-67,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-68,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-69,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-7,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-70,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-71,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-72,10,19
ctrnact-10_346-4h2_4k4_4r_4u3-9,10,19
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-1,10,18
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-10,10,18
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-2,10,18
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-21,10,18
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-23,10,18
ctrnact-10_346-4h2_4k4_4r_4u_5d_6i-9,10,18
ctrnact-10_346-4h2_4k4_4r_5c2_5d-1,10,17
ctrnact-10_346-4h2_4k4_4r_5c2_5d-17,10,17
ctrnact-10_346-4h2_4k4_4r_5c2_5d-21,10,17
ctrnact-10_346-4h2_4k4_4r_5c2_5d-5,10,17
ctrnact-10_346-4h2_4k4_4r_5d_6f2-1,10,16
ctrnact-10_346-4h2_4k4_4r_5d_6f2-5,10,16
ctrnact-10_346-4h2_4k4_4s2_4u2-17,10,18
ctrnact-10_346-4h2_4k4_4s2_4u2-23,10,18
ctrnact-10_346-4h2_4k4_4s2_4u2-33,10,18
ctrnact-10_346-4h2_4k4_4s2_4u2-35,10,18
ctrnact-10_346-4h2_4k4_4s_4u3-1,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-105,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-106,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-109,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-11,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-110,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-113,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-114,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-117,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-118,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-13,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-15,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-17,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-19,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-21,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-225,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-227,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-23,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-233,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-235,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-25,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-27,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-29,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-3,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-31,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-35,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-36,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-37,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-38,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-39,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-40,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-5,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-67,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-68,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-69,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-7,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-70,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-71,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-72,10,19
ctrnact-10_346-4h2_4k4_4s_4u3-9,10,19
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-1,10,18
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-10,10,18
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-2,10,18
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-21,10,18
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-23,10,18
ctrnact-10_346-4h2_4k4_4s_4u_5d_6i-9,10,18
ctrnact-10_346-4h2_4k4_4s_5c2_5d-1,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-11,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-23,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-3,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-49,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-5,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-53,10,17
ctrnact-10_346-4h2_4k4_4s_5c2_5d-7,10,17
ctrnact-10_346-4h2_4k4_4s_5d_6f2-1,10,16
ctrnact-10_346-4h2_4k4_4s_5d_6f2-5,10,16
ctrnact-10_346-4h2_4k4_4u2_5d_6i-1,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-11,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-121,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-123,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-125,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-127,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-13,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-15,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-17,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-19,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-21,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-23,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-27,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-28,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-3,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-31,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-32,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-5,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-51,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-52,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-55,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-56,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-7,10,19
ctrnact-10_346-4h2_4k4_4u2_5d_6i-9,10,19
ctrnact-10_346-4h2_4k4_4u4-100,10,20
ctrnact-10_346-4h2_4k4_4u4-103,10,20
ctrnact-10_346-4h2_4k4_4u4-104,10,20
ctrnact-10_346-4h2_4k4_4u4-108,10,20
ctrnact-10_346-4h2_4k4_4u4-112,10,20
ctrnact-10_346-4h2_4k4_4u4-115,10,20
ctrnact-10_346-4h2_4k4_4u4-116,10,20
ctrnact-10_346-4h2_4k4_4u4-119,10,20
ctrnact-10_346-4h2_4k4_4u4-120,10,20
ctrnact-10_346-4h2_4k4_4u4-123,10,20
ctrnact-10_346-4h2_4k4_4u4-124,10,20
ctrnact-10_346-4h2_4k4_4u4-127,10,20
ctrnact-10_346-4h2_4k4_4u4-128,10,20
ctrnact-10_346-4h2_4k4_4u4-131,10,20
ctrnact-10_346-4h2_4k4_4u4-132,10,20
ctrnact-10_346-4h2_4k4_4u4-135,10,20
ctrnact-10_346-4h2_4k4_4u4-136,10,20
ctrnact-10_346-4h2_4k4_4u4-139,10,20
ctrnact-10_346-4h2_4k4_4u4-140,10,20
ctrnact-10_346-4h2_4k4_4u4-143,10,20
ctrnact-10_346-4h2_4k4_4u4-144,10,20
ctrnact-10_346-4h2_4k4_4u4-159,10,20
ctrnact-10_346-4h2_4k4_4u4-160,10,20
ctrnact-10_346-4h2_4k4_4u4-161,10,20
ctrnact-10_346-4h2_4k4_4u4-162,10,20
ctrnact-10_346-4h2_4k4_4u4-168,10,20
ctrnact-10_346-4h2_4k4_4u4-199,10,20
ctrnact-10_346-4h2_4k4_4u4-200,10,20
ctrnact-10_346-4h2_4k4_4u4-201,10,20
ctrnact-10_346-4h2_4k4_4u4-202,10,20
ctrnact-10_346-4h2_4k4_4u4-208,10,20
ctrnact-10_346-4h2_4k4_4u4-363,10,20
ctrnact-10_346-4h2_4k4_4u4-364,10,20
ctrnact-10_346-4h2_4k4_4u4-367,10,20
ctrnact-10_346-4h2_4k4_4u4-368,10,20
ctrnact-10_346-4h2_4k4_4u4-372,10,20
ctrnact-10_346-4h2_4k4_4u4-376,10,20
ctrnact-10_346-4h2_4k4_4u4-387,10,20
ctrnact-10_346-4h2_4k4_4u4-388,10,20
ctrnact-10_346-4h2_4k4_4u4-391,10,20
ctrnact-10_346-4h2_4k4_4u4-392,10,20
ctrnact-10_346-4h2_4k4_4u4-75,10,20
ctrnact-10_346-4h2_4k4_4u4-76,10,20
ctrnact-10_346-4h2_4k4_4u4-79,10,20
ctrnact-10_346-4h2_4k4_4u4-80,10,20
ctrnact-10_346-4h2_4k4_4u4-83,10,20
ctrnact-10_346-4h2_4k4_4u4-84,10,20
ctrnact-10_346-4h2_4k4_4u4-87,10,20
ctrnact-10_346-4h2_4k4_4u4-88,10,20
ctrnact-10_346-4h2_4k4_4u4-91,10,20
ctrnact-10_346-4h2_4k4_4u4-92,10,20
ctrnact-10_346-4h2_4k4_4u4-95,10,20
ctrnact-10_346-4h2_4k4_4u4-96,10,20
ctrnact-10_346-4h2_4k4_4u4-99,10,20
ctrnact-10_346-4h2_4k4_4u_5c2_5d-1,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-101,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-103,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-105,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-107,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-109,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-11,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-111,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-115,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-116,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-13,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-131,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-132,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-15,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-19,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-20,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-3,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-35,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-36,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-5,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-7,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-9,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-97,10,18
ctrnact-10_346-4h2_4k4_4u_5c2_5d-99,10,18
ctrnact-10_346-4h2_4k4_4u_5d_6f2-1,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-11,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-13,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-15,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-19,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-20,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-3,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-35,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-36,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-5,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-7,10,17
ctrnact-10_346-4h2_4k4_4u_5d_6f2-9,10,17
ctrnact-10_346-4h2_4k4_5d2_6i2-17,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-18,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-21,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-22,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-26,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-30,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-33,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-34,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-37,10,18
ctrnact-10_346-4h2_4k4_5d2_6i2-38,10,18
ctrnact-10_346-4h2_4k4_5d_6g_6i2-1,10,17
ctrnact-10_346-4h2_4k4_5d_6g_6i2-3,10,17
ctrnact-10_346-4h2_4k4_5d_6g_6i2-5,10,17
ctrnact-10_346-4h2_4k4_5d_6g_6i2-7,10,17
ctrnact-10_346-4h2_4k4_5d_6h_6i2-1,10,17
ctrnact-10_346-4h2_4k4_5d_6h_6i2-3,10,17
ctrnact-10_346-4h2_4k4_5d_6h_6i2-5,10,17
ctrnact-10_346-4h2_4k4_5d_6h_6i2-7,10,17
ctrnact-10_346-4h2_4k5_5a_5d_6f-1,10,9
ctrnact-10_346-4h2_4k5_5a_5d_6f-9,10,9
ctrnact-10_346-4h2_4k_4r_5b3_6i3-1,10,16
ctrnact-10_346-4h2_4k_4r_5b3_6i3-3,10,16
ctrnact-10_346-4h2_4k_4s_5b3_6i3-1,10,16
ctrnact-10_346-4h2_4k_4s_5b3_6i3-3,10,16
ctrnact-10_346-4h2_4k_4u_5b3_6i3-1,10,17
ctrnact-10_346-4h2_4k_4u_5b3_6i3-2,10,17
ctrnact-10_346-4h2_4k_4u_5b3_6i3-5,10,17
ctrnact-10_346-4h2_4k_4u_5b3_6i3-6,10,17
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-1,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-2,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-33,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-34,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-37,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-38,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-5,10,16
ctrnact-10_346-4h2_4k_5b3_5c2_6i2-6,10,16
ctrnact-10_346-4h2_4k_5b3_6f2_6i2-1,10,15
ctrnact-10_346-4h2_4k_5b3_6f2_6i2-2,10,15
ctrnact-10_346-4h2_4k_5b3_6f2_6i2-5,10,15
ctrnact-10_346-4h2_4k_5b3_6f2_6i2-6,10,15
ctrnact-10_346-4h3_4j2_4k2_4r2_4u-1,10,18
ctrnact-10_346-4h3_4j2_4k2_4r_4s_4u-1,10,18
ctrnact-10_346-4h3_4j2_4k2_4r_4s_4u-2,10,18
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-1,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-10,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-2,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-3,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-4,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_4u2-9,10,19
ctrnact-10_346-4h3_4j2_4k2_4r_5d_6i-1,10,18
ctrnact-10_346-4h3_4j2_4k2_4s2_4u-1,10,18
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-1,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-10,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-2,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-3,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-4,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_4u2-9,10,19
ctrnact-10_346-4h3_4j2_4k2_4s_5d_6i-1,10,18
ctrnact-10_346-4h3_4j2_4k2_4u3-25,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-26,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-27,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-28,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-33,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-34,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-35,10,20
ctrnact-10_346-4h3_4j2_4k2_4u3-36,10,20
ctrnact-10_346-4h3_4j2_4k2_4u_5d_6i-1,10,19
ctrnact-10_346-4h3_4j2_4k2_4u_5d_6i-2,10,19
ctrnact-10_346-4h3_4j2_4k2_4u_5d_6i-5,10,19
ctrnact-10_346-4h3_4j2_4k2_4u_5d_6i-6,10,19
ctrnact-10_346-4h3_4j2_4k2_5c2_5d-1,10,18
ctrnact-10_346-4h3_4j2_4k2_5c2_5d-2,10,18
ctrnact-10_346-4h3_4j2_4k2_5c2_5d-49,10,18
ctrnact-10_346-4h3_4j2_4k2_5c2_5d-50,10,18
ctrnact-10_346-4h3_4j2_4k2_5d_6f2-1,10,17
ctrnact-10_346-4h3_4j2_4k2_5d_6f2-2,10,17
ctrnact-10_346-4h3_4j2_4k_4r_4u_5b_6i-1,10,18
ctrnact-10_346-4h3_4j2_4k_4r_5b_5c2-1,10,17
ctrnact-10_346-4h3_4j2_4k_4r_5b_5c2-25,10,17
ctrnact-10_346-4h3_4j2_4k_4r_5b_6f2-1,10,16
ctrnact-10_346-4h3_4j2_4k_4s_4u_5b_6i-1,10,18
ctrnact-10_346-4h3_4j2_4k_4s_5b_5c2-1,10,17
ctrnact-10_346-4h3_4j2_4k_4s_5b_5c2-2,10,17
ctrnact-10_346-4h3_4j2_4k_4s_5b_5c2-3,10,17
ctrnact-10_346-4h3_4j2_4k_4s_5b_5c2-73,10,17
ctrnact-10_346-4h3_4j2_4k_4s_5b_6f2-1,10,16
ctrnact-10_346-4h3_4j2_4k_4u2_5b_6i-1,10,19
ctrnact-10_346-4h3_4j2_4k_4u2_5b_6i-2,10,19
ctrnact-10_346-4h3_4j2_4k_4u_5b_5c2-1,10,18
ctrnact-10_346-4h3_4j2_4k_4u_5b_5c2-2,10,18
ctrnact-10_346-4h3_4j2_4k_4u_5b_5c2-49,10,18
ctrnact-10_346-4h3_4j2_4k_4u_5b_5c2-50,10,18
ctrnact-10_346-4h3_4j2_4k_4u_5b_6f2-1,10,17
ctrnact-10_346-4h3_4j2_4k_4u_5b_6f2-2,10,17
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-1,10,9
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-2,10,9
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-49,10,18
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-50,10,18
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-51,10,18
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-52,10,18
ctrnact-10_346-4h3_4j2_4k_5b_5d_6i2-53,10,18
ctrnact-10_346-4h3_4j2_4k_5b_6g_6i2-1,10,17
ctrnact-10_346-4h3_4j2_4k_5b_6g_6i2-2,10,17
ctrnact-10_346-4h3_4j2_4k_5b_6h_6i2-1,10,17
ctrnact-10_346-4h3_4j2_4k_5b_6h_6i2-2,10,17
ctrnact-10_346-4h3_4j2_5b2_5c2_6i-1,10,17
ctrnact-10_346-4h3_4j2_5b2_5c2_6i-25,10,17
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-1,10,9
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-101,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-102,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-103,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-104,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-109,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-110,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-111,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-112,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-2,10,9
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-5,10,9
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-6,10,9
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-97,10,18
ctrnact-10_346-4h3_4j_4k2_5b2_6i2-99,10,18
