seed;latticeKey;hol;areaKey;detFloat;cVerdict;fillMs;rawCells;solveRawCells
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-1,0,-2,0,4,0,4,0#1|-4,0,-4,0,3,0,2,0;12;30,0,25,0,2;36.6506;0;0.7;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-3,0,2,0,4,0,2,0#1|-4,0,-2,0,1,0,4,0;12;30,0,25,0,2;36.6506;0;0.7;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-2,0,-1,0,-2,0,-3,0#1|-2,0,-3,0,4,0,4,0;12;30,0,25,0,2;36.6506;0;6.8;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-2,0,-3,0,4,0,4,0#1|-4,0,-4,0,2,0,1,0;12;30,0,25,0,2;36.6506;0;7.1;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-2,0,3,0,4,0,1,0#1|-4,0,-1,0,2,0,4,0;12;30,0,25,0,2;36.6506;0;2.1;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-2,0,-4,0,-2,0,3,0#1|-4,0,-1,0,2,0,4,0;12;30,0,25,0,2;36.6506;0;2.1;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-1,0,-2,0,4,0,4,0#1|-3,0,-2,0,-1,0,-2,0;12;30,0,25,0,2;36.6506;0;0.7;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-5,0,-1,0,5,0,2,0#1|0,0,-1,0,-5,0,-1,0;12;15,0,14,0,1;39.2487;1;7.5;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-1,0,0,0,2,0,5,0#1|-2,0,-5,0,1,0,5,0;12;15,0,14,0,1;39.2487;1;2.5;0;0
[3,3,3,3,3,3;3,3,4,3,4;3,3,4,12];1|-5,0,-1,0,5,0,2,0#1|-5,0,-2,0,0,0,1,0;12;15,0,14,0,1;39.2487;1;7.8;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,0,0#1|-4,0,0,0,7,0,1,0;4;2,0,7,0,2;7.0622;0;0.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-3,0,1,0,7,0#1|0,0,-1,0,0,0,0,0;4;2,0,7,0,2;7.0622;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-7,0,-1,0,4,0,1,0#1|0,0,0,0,-1,0,0,0;4;2,0,7,0,2;7.0622;0;9.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-7,0,0,0,3,0#1|0,0,0,0,0,0,-1,0;4;2,0,7,0,2;7.0622;0;0.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,0,0#1|-4,0,-1,0,-3,0,0,0;4;2,0,7,0,2;7.0622;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-1,0,0,0,1,0#1|0,0,-3,0,-1,0,-4,0;4;2,0,7,0,2;7.0622;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,4,0,-1,0#1|-3,0,-1,0,2,0,0,0;4;2,0,7,0,2;7.0622;0;2.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,-2,0#1|-1,0,2,0,1,0,-4,0;4;2,0,7,0,2;7.0622;0;2.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,3,0#1|0,0,-2,0,1,0,-2,0;4;2,0,7,0,2;7.0622;0;4.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,1,0,3,0,0,0#1|-4,0,1,0,2,0,-1,0;4;2,0,7,0,2;7.0622;0;2.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,4,0,0,0,-2,0#1|0,0,-2,0,1,0,3,0;4;2,0,7,0,2;7.0622;0;2.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,3,0,1,0#1|-2,0,1,0,-2,0,0,0;4;2,0,7,0,2;7.0622;0;4.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,0,0#1|-3,0,0,0,6,0,2,0;4;2,0,3,0,1;7.1962;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-3,0,2,0,6,0#1|0,0,-1,0,0,0,0,0;4;2,0,3,0,1;7.1962;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-6,0,-2,0,3,0,2,0#1|0,0,0,0,-1,0,0,0;4;2,0,3,0,1;7.1962;0;9.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-6,0,0,0,3,0#1|0,0,0,0,0,0,-1,0;4;2,0,3,0,1;7.1962;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,0,0#1|-3,0,-2,0,-3,0,0,0;4;2,0,3,0,1;7.1962;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-1,0,0,0,1,0#1|0,0,-3,0,-2,0,-3,0;4;2,0,3,0,1;7.1962;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,0,0#1|-1,0,4,0,-3,0,-3,0;4;2,0,3,0,1;7.1962;0;2.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,-1,0#1|-3,0,-3,0,3,0,2,0;4;2,0,3,0,1;7.1962;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,1,0#1|0,0,-3,0,-3,0,1,0;4;2,0,3,0,1;7.1962;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,1,0#1|-4,0,4,0,3,0,-1,0;4;2,0,3,0,1;7.1962;0;4.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,1,0,-1,0,3,0#1|0,0,-1,0,-1,0,0,0;4;2,0,3,0,1;7.1962;0;2.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,1,0,0,0#1|-3,0,-2,0,0,0,3,0;4;2,0,3,0,1;7.1962;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,0,0#1|0,0,-1,0,3,0,3,0;4;2,0,3,0,1;7.1962;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-3,0,4,0,-1,0#1|0,0,0,0,-1,0,-1,0;4;2,0,3,0,1;7.1962;0;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-3,0,1,0,0,0#1|0,0,-1,0,1,0,1,0;4;2,0,3,0,1;7.1962;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,1,0,3,0,2,0#1|0,0,-1,0,-1,0,1,0;4;2,0,3,0,1;7.1962;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,1,0#1|-1,0,3,0,4,0,-4,0;4;2,0,3,0,1;7.1962;0;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,1,0#1|-4,0,1,0,1,0,-4,0;4;2,0,3,0,1;7.1962;0;3.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,-1,0,0,0#1|-4,0,0,0,3,0,-1,0;4;2,0,3,0,1;7.1962;0;1.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,0,0,1,0#1|0,0,-1,0,-1,0,4,0;4;2,0,3,0,1;7.1962;0;2.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,4,0,0,0#1|-2,0,-1,0,1,0,1,0;4;2,0,3,0,1;7.1962;0;2.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,3,0,0,0,-4,0#1|0,0,-1,0,-1,0,-1,0;4;2,0,3,0,1;7.1962;0;2.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,1,0#1|-4,0,1,0,1,0,0,0;4;2,0,3,0,1;7.1962;0;1.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,2,0#1|0,0,-4,0,1,0,1,0;4;2,0,3,0,1;7.1962;0;2.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,2,0,1,0#1|0,0,0,0,-2,0,-1,0;12;6,0,5,0,2;7.3301;0;2.8;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,0,0,1,0#1|-2,0,0,0,2,0,1,0;12;6,0,5,0,2;7.3301;0;1.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,1,0,2,0#1|0,0,0,0,-1,0,-2,0;12;6,0,5,0,2;7.3301;0;3.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,2,0#1|0,0,-2,0,-1,0,0,0;12;6,0,5,0,2;7.3301;0;1.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,2,0,1,0#1|0,0,-1,0,-2,0,0,0;12;6,0,5,0,2;7.3301;0;1.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,0,0#1|-3,0,0,0,5,0,3,0;4;6,0,5,0,2;7.3301;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-2,0,3,0,5,0#1|0,0,-1,0,0,0,0,0;4;6,0,5,0,2;7.3301;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-5,0,-3,0,3,0,3,0#1|0,0,0,0,-1,0,0,0;4;6,0,5,0,2;7.3301;0;9.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-5,0,0,0,2,0#1|0,0,0,0,0,0,-1,0;4;6,0,5,0,2;7.3301;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,0,0#1|-3,0,-3,0,-2,0,0,0;4;6,0,5,0,2;7.3301;0;0.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-1,0,0,0,1,0#1|0,0,-3,0,-3,0,-2,0;4;6,0,5,0,2;7.3301;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,-1,0,0,0#1|-2,0,-1,0,3,0,2,0;4;6,0,5,0,2;7.3301;0;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,3,0,1,0#1|-2,0,0,0,1,0,0,0;4;6,0,5,0,2;7.3301;0;1.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-2,0,1,0,3,0#1|0,0,-1,0,0,0,-1,0;4;6,0,5,0,2;7.3301;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,2,0,3,0#1|0,0,-2,0,0,0,1,0;4;6,0,5,0,2;7.3301;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,0,0#1|-3,0,-2,0,1,0,1,0;4;6,0,5,0,2;7.3301;0;1.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,-1,0,-1,0#1|0,0,-1,0,0,0,2,0;4;6,0,5,0,2;7.3301;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,4,0,-2,0#1|-3,0,-1,0,4,0,-1,0;4;6,0,5,0,2;7.3301;0;2.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,3,0,2,0,-4,0#1|-2,0,1,0,1,0,-4,0;4;6,0,5,0,2;7.3301;0;2.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-3,0,2,0,-1,0#1|-1,0,1,0,-1,0,3,0;4;6,0,5,0,2;7.3301;0;1.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-4,0,1,0,1,0,-2,0#1|-4,0,2,0,3,0,-1,0;4;6,0,5,0,2;7.3301;0;1.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,4,0,-1,0,-3,0#1|-2,0,4,0,1,0,-1,0;4;6,0,5,0,2;7.3301;0;2.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,2,0,-3,0,-1,0#1|-3,0,1,0,-1,0,1,0;4;6,0,5,0,2;7.3301;0;2.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,-4,0#1|-2,0,-2,0,1,0,-1,0;4;6,0,5,0,2;7.3301;0;2.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-1,0,1,0,-1,0#1|-4,0,1,0,4,0,-2,0;4;6,0,5,0,2;7.3301;0;2.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-2,0,3,0,1,0#1|0,0,-1,0,4,0,-1,0;4;6,0,5,0,2;7.3301;0;5.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,-1,0,-3,0#1|-2,0,4,0,1,0,-4,0;4;6,0,5,0,2;7.3301;0;3.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,1,0,2,0,1,0#1|-4,0,2,0,0,0,-1,0;4;6,0,5,0,2;7.3301;0;4.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,4,0,-1,0,0,0#1|-2,0,1,0,1,0,2,0;4;6,0,5,0,2;7.3301;0;7.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,0,0#1|0,0,-3,0,3,0,3,0;4;3,0,3,0,1;8.1962;1;3.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,-1,0,0,0#1|-3,0,-1,0,3,0,2,0;4;3,0,3,0,1;8.1962;1;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,-1,0#1|-3,0,-3,0,3,0,3,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,1,0#1|0,0,-3,0,-3,0,0,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,1,0,0,0#1|0,0,-1,0,-3,0,-1,0;4;3,0,3,0,1;8.1962;1;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,0,0,1,0#1|-3,0,3,0,3,0,0,0;4;3,0,3,0,1;8.1962;1;5.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,0,0,0,0,3,0#1|0,0,-1,0,-1,0,0,0;4;3,0,3,0,1;8.1962;1;3.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-3,0,1,0,3,0#1|0,0,-1,0,0,0,-1,0;4;3,0,3,0,1;8.1962;1;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,1,0,0,0#1|-3,0,-3,0,0,0,3,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,0,0#1|0,0,0,0,-3,0,-3,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,3,0#1|0,0,-2,0,0,0,1,0;4;3,0,3,0,1;8.1962;1;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-3,0,3,0,0,0#1|0,0,0,0,-1,0,-1,0;4;3,0,3,0,1;8.1962;1;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,0,0#1|-3,0,-2,0,0,0,1,0;4;3,0,3,0,1;8.1962;1;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-3,0,0,0,0,0#1|0,0,-1,0,1,0,1,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,0,0,3,0,3,0#1|0,0,-1,0,-1,0,1,0;4;3,0,3,0,1;8.1962;1;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,1,0,1,0#1|0,0,-3,0,-3,0,3,0;4;3,0,3,0,1;8.1962;1;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-3,0,-1,0,0,0#1|0,0,-1,0,0,0,2,0;4;3,0,3,0,1;8.1962;1;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,1,0#1|-3,0,0,0,0,0,-3,0;4;3,0,3,0,1;8.1962;1;5.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,1,0#1|-3,0,0,0,0,0,0,0;4;3,0,3,0,1;8.1962;1;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,-1,0,0,0#1|-3,0,0,0,3,0,0,0;4;3,0,3,0,1;8.1962;1;3.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,0,0,1,0#1|0,0,0,0,0,0,-3,0;4;3,0,3,0,1;8.1962;1;2.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,1,0,1,0#1|0,0,0,0,-3,0,0,0;4;3,0,3,0,1;8.1962;1;4.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,2,0#1|0,0,-3,0,0,0,0,0;4;3,0,3,0,1;8.1962;1;2.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-1,0,-1,0,-1,0#1|0,0,-3,0,0,0,3,0;4;3,0,3,0,1;8.1962;1;4.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,-1,0,-1,0#1|-1,0,-2,0,2,0,1,0;4;3,0,3,0,1;8.1962;1;1.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,-1,0,1,0#1|-2,0,1,0,1,0,1,0;4;3,0,3,0,1;8.1962;1;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,2,0,2,0#1|-2,0,-1,0,1,0,-1,0;4;3,0,3,0,1;8.1962;1;3.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,-1,0,-2,0#1|-2,0,-2,0,1,0,1,0;4;3,0,3,0,1;8.1962;1;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,-1,0,2,0#1|-1,0,1,0,2,0,1,0;4;3,0,3,0,1;8.1962;1;2.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,2,0,2,0,-1,0#1|-2,0,-1,0,1,0,2,0;4;3,0,3,0,1;8.1962;1;4.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,0,0,0,0#1|-2,0,0,0,4,0,1,0;4;2,0,4,0,1;8.9282;0;5.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,0,0,0,0#1|-3,0,0,0,4,0,1,0;4;2,0,4,0,1;8.9282;0;5.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,-1,0#1|-3,0,-4,0,4,0,3,0;4;2,0,4,0,1;8.9282;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,0,0,1,0#1|-1,0,4,0,4,0,-1,0;4;2,0,4,0,1;8.9282;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,1,0,4,0#1|0,0,-2,0,0,0,0,0;4;2,0,4,0,1;8.9282;0;3.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,4,0#1|0,0,-2,0,0,0,0,0;4;2,0,4,0,1;8.9282;0;3.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,1,0,0,0#1|-3,0,-3,0,-1,0,4,0;4;2,0,4,0,1;8.9282;0;1.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,1,0,0,0#1|-1,0,1,0,-3,0,-4,0;4;2,0,4,0,1;8.9282;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-4,0,-1,0,2,0,1,0#1|0,0,0,0,-2,0,0,0;4;2,0,4,0,1;8.9282;0;11.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-4,0,-1,0,3,0,1,0#1|0,0,0,0,-2,0,0,0;4;2,0,4,0,1;8.9282;0;20.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-4,0,-3,0,1,0,-1,0#1|0,0,-1,0,1,0,1,0;4;2,0,4,0,1;8.9282;0;2.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-4,0,1,0,3,0,3,0#1|0,0,-1,0,-1,0,1,0;4;2,0,4,0,1;8.9282;0;0.9;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-4,0,0,0,2,0#1|0,0,0,0,0,0,-2,0;4;2,0,4,0,1;8.9282;0;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-4,0,0,0,1,0#1|0,0,0,0,0,0,-2,0;4;2,0,4,0,1;8.9282;0;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,-2,0,0,0#1|-2,0,0,0,2,0,0,0;4;2,0,4,0,1;8.9282;0;1.3;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,2,0,0,0#1|-3,0,-1,0,-1,0,0,0;4;2,0,4,0,1;8.9282;0;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-2,0,-1,0,-2,0#1|0,0,-2,0,0,0,2,0;4;2,0,4,0,1;8.9282;0;1.8;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|0,0,-1,0,-1,0,-3,0#1|0,0,-2,0,0,0,2,0;4;2,0,4,0,1;8.9282;0;1.8;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,2,0,-2,0,-2,0#1|0,0,-4,0,2,0,2,0;4;2,0,4,0,1;8.9282;0;4.6;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,4,0,2,0,-2,0#1|-4,0,2,0,2,0,0,0;4;2,0,4,0,1;8.9282;0;2.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,0,0,-2,0,2,0#1|-2,0,2,0,0,0,2,0;4;2,0,4,0,1;8.9282;0;1.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-2,0,2,0,-2,0#1|-2,0,-2,0,4,0,0,0;4;2,0,4,0,1;8.9282;0;2.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,2,0,4,0,-2,0#1|0,0,-2,0,-2,0,4,0;4;2,0,4,0,1;8.9282;0;5.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,2,0,0,0,-4,0#1|-4,0,0,0,2,0,-2,0;4;2,0,4,0,1;8.9282;0;3.8;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,0,0,-1,0#1|0,0,-1,0,2,0,2,0;12;6,0,7,0,2;9.0622;1;4.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-1,0,0,0,2,0#1|-2,0,1,0,2,0,1,0;12;6,0,7,0,2;9.0622;1;3.7;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-2,0,2,0,2,0#1|-1,0,0,0,-1,0,-2,0;12;6,0,7,0,2;9.0622;1;4.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,2,0,2,0,0,0#1|-2,0,0,0,1,0,2,0;12;6,0,7,0,2;9.0622;1;2.0;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,1,0,2,0,1,0#1|0,0,-2,0,-2,0,1,0;12;6,0,7,0,2;9.0622;1;3.5;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-2,0,2,0,1,0#1|0,0,-1,0,2,0,2,0;12;6,0,7,0,2;9.0622;1;4.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,-1,0,0,0#1|-4,0,-1,0,3,0,2,0;4;6,0,7,0,2;9.0622;0;1.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,1,0,4,0,1,0#1|-2,0,0,0,1,0,0,0;4;6,0,7,0,2;9.0622;0;1.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-3,0,1,0,4,0#1|0,0,-1,0,0,0,-1,0;4;6,0,7,0,2;9.0622;0;1.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-1,0,2,0,4,0#1|0,0,-2,0,0,0,1,0;4;6,0,7,0,2;9.0622;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,0,0,2,0,0,0#1|-4,0,-2,0,1,0,1,0;4;6,0,7,0,2;9.0622;0;1.2;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-1,0,-3,0,-1,0,-1,0#1|0,0,-1,0,0,0,2,0;4;6,0,7,0,2;9.0622;0;1.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,-2,0,3,0,-3,0#1|-3,0,0,0,6,0,-8,0;4;6,0,7,0,2;9.0622;0;2.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,3,0,5,0,-3,0#1|-8,0,3,0,8,0,-6,0;4;6,0,7,0,2;9.0622;0;3.4;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-2,0,-3,0,5,0,0,0#1|0,0,-3,0,8,0,-3,0;4;6,0,7,0,2;9.0622;0;7.1;0;0
[3,3,3,3,6;3,3,3,4,4;3,4,6,4];1|-3,0,3,0,0,0,-5,0#1|-6,0,8,0,3,0,-8,0;4;6,0,7,0,2;9.0622;0;5.0;0;0
